SDFB Relationship ID,Person 1 ID,Person 2 ID,Original Confidence,Maximum Confidence,Start Year Type,Start Day,Start Month,Start Year,End Year Type,End Month,End Day,End Year
100002001,10000108,10009320,22,22,AF/IN,,,1504,BF/IN,,,1565
100002004,10000108,10011552,15,15,AF/IN,,,1512,BF/IN,,,1542
100002008,10000108,10012132,71,71,AF/IN,,,1500,BF/IN,,,1559
100002011,10000110,10002636,60,60,AF/IN,,,1691,BF/IN,,,1756
100002015,10000110,10004772,24,24,AF/IN,,,1693,BF/IN,,,1756
100002017,10000110,10005424,32,32,AF/IN,,,1691,BF/IN,,,1741
100002018,10000110,10006459,21,21,AF/IN,,,1691,BF/IN,,,1727
100002019,10000110,10008085,31,31,AF/IN,,,1691,BF/IN,,,1751
100002020,10000110,10008318,48,48,AF/IN,,,1691,BF/IN,,,1737
100002022,10000110,10008637,15,15,AF/IN,,,1691,BF/IN,,,1756
100002023,10000110,10008638,12,12,AF/IN,,,1691,BF/IN,,,1756
100002024,10000110,10009073,22,22,AF/IN,,,1691,BF/IN,,,1749
100002025,10000110,10009668,34,34,AF/IN,,,1691,BF/IN,,,1750
100002026,10000110,10011253,17,17,AF/IN,,,1691,BF/IN,,,1708
100002028,10000110,10011255,22,22,AF/IN,,,1697,BF/IN,,,1727
100002029,10000110,10011256,61,61,AF/IN,,,1697,BF/IN,,,1756
100002030,10000110,10011684,66,66,AF/IN,,,1691,BF/IN,,,1756
100002031,10000111,10002359,42,42,AF/IN,,,1686,BF/IN,,,1725
100002032,10000111,10002928,34,34,AF/IN,,,1686,BF/IN,,,1710
100002043,10000111,10010275,16,16,AF/IN,,,1686,BF/IN,,,1743
100002044,10000111,10011199,28,28,AF/IN,,,1693,BF/IN,,,1743
100002045,10000111,10013148,56,56,AF/IN,,,1686,BF/IN,,,1694
100002051,10000112,10001939,17,17,AF/IN,,,1577,BF/IN,,,1640
100002054,10000112,10002008,11,11,AF/IN,,,1577,BF/IN,,,1640
100002081,10000112,10007274,15,15,AF/IN,,,1577,BF/IN,,,1640
100002083,10000112,10007966,77,77,AF/IN,,,1609,BF/IN,,,1640
100002086,10000112,10008378,61,61,AF/IN,,,1577,BF/IN,,,1640
100002088,10000112,10008641,14,14,AF/IN,,,1577,BF/IN,,,1632
100002091,10000112,10010084,25,25,AF/IN,,,1577,BF/IN,,,1640
100002096,10000112,10010553,11,11,AF/IN,,,1587,BF/IN,,,1640
100002099,10000112,10011092,40,40,AF/IN,,,1619,BF/IN,,,1640
100002106,10000112,10011683,11,11,AF/IN,,,1633,BF/IN,,,1640
100002107,10000112,10012218,35,35,AF/IN,,,1611,BF/IN,,,1640
100002109,10000112,10012272,24,24,AF/IN,,,1577,BF/IN,,,1640
100002110,10000112,10012458,43,43,AF/IN,,,1577,BF/IN,,,1631
100002111,10000112,10012460,32,32,AF/IN,,,1606,BF/IN,,,1640
100002112,10000113,10000562,27,27,AF/IN,,,1498,BF/IN,,,1563
100002126,10000113,10013068,13,13,AF/IN,,,1498,BF/IN,,,1563
100002131,10000114,10005858,28,28,AF/IN,,,1591,BF/IN,,,1640
100002134,10000114,10011016,73,73,AF/IN,,,1616,BF/IN,,,1640
100002135,10000114,10011052,25,25,AF/IN,,,1596,BF/IN,,,1640
100002139,10000115,10000142,30,30,AF/IN,,,1576,BF/IN,,,1585
100002143,10000115,10004041,44,44,AF/IN,,,1552,BF/IN,,,1585
100002146,10000115,10006059,32,32,AF/IN,,,1552,BF/IN,,,1580
100002148,10000115,10008612,37,37,AF/IN,,,1560,BF/IN,,,1585
100002151,10000115,10009179,21,21,AF/IN,,,1581,BF/IN,,,1585
100002153,10000115,10009622,42,42,AF/IN,,,1552,BF/IN,,,1585
100002156,10000115,10012007,23,23,AF/IN,,,1552,BF/IN,,,1585
100002162,10000116,10001705,35,35,AF/IN,,,1580,BF/IN,,,1631
100002165,10000116,10002626,41,41,AF/IN,,,1565,BF/IN,,,1631
100002168,10000116,10010685,50,50,AF/IN,,,1565,BF/IN,,,1629
100002171,10000117,10002251,28,28,AF/IN,,,1530,BF/IN,,,1592
100002172,10000117,10003747,45,45,AF/IN,,,1532,BF/IN,,,1588
100002176,10000117,10012117,53,53,AF/IN,,,1533,BF/IN,,,1592
100002180,10000118,10000371,48,48,AF/IN,,,1600,BF/IN,,,1649
100002181,10000118,10003752,48,48,AF/IN,,,1606,BF/IN,,,1655
100002185,10000118,10005565,12,12,AF/IN,,,1607,BF/IN,,,1655
100002187,10000118,10012436,48,48,AF/IN,,,1638,BF/IN,,,1655
100002188,10000118,10012463,31,31,AF/IN,,,1600,BF/IN,,,1655
100002189,10000118,10012464,17,17,AF/IN,,,1639,BF/IN,,,1655
100002190,10000119,10000407,53,53,AF/IN,,,1655,BF/IN,,,1685
100002191,10000119,10000965,12,12,AF/IN,,,1655,BF/IN,,,1681
100002192,10000119,10000966,24,24,AF/IN,,,1673,BF/IN,,,1685
100002200,10000119,10013084,92,92,AF/IN,,,1655,BF/IN,,,1685
100002216,10000121,10009924,49,49,AF/IN,,,1537,BF/IN,,,1584
100002217,10000121,10009975,48,48,AF/IN,,,1578,BF/IN,,,1584
100002220,10000121,10012859,28,28,AF/IN,,,1564,BF/IN,,,1584
100002225,10000122,10002729,21,21,AF/IN,,,1634,BF/IN,,,1668
100002228,10000122,10005054,47,47,AF/IN,,,1634,BF/IN,,,1668
100002232,10000122,10008875,51,51,AF/IN,,,1634,BF/IN,,,1668
100002233,10000122,10010417,15,15,AF/IN,,,1634,BF/IN,,,1668
100002236,10000123,10000124,93,93,AF/IN,,,1654,BF/IN,,,1677
100002241,10000123,10002970,54,54,AF/IN,,,1631,BF/IN,,,1681
100002244,10000123,10006180,46,46,AF/IN,,,1610,BF/IN,,,1652
100002245,10000123,10007083,21,21,AF/IN,,,1610,BF/IN,,,1626
100002249,10000123,10008810,38,38,AF/IN,,,1610,BF/IN,,,1681
100002253,10000123,10012925,37,37,AF/IN,,,1610,BF/IN,,,1681
100002256,10000124,10000802,20,20,AF/IN,,,1654,BF/IN,,,1677
100002257,10000124,10004085,30,30,AF/IN,,,1654,BF/IN,,,1677
100002260,10000124,10013084,23,23,AF/IN,,,1654,BF/IN,,,1677
100002261,10000126,10001396,12,12,AF/IN,,,1685,BF/IN,,,1737
100002263,10000126,10002824,56,56,AF/IN,,,1685,BF/IN,,,1751
100002265,10000126,10004820,42,42,AF/IN,,,1685,BF/IN,,,1748
100002268,10000126,10008448,23,23,AF/IN,,,1700,BF/IN,,,1754
100002272,10000128,10001715,50,50,AF/IN,,,1510,BF/IN,,,1551
100002276,10000128,10010400,22,22,AF/IN,,,1510,BF/IN,,,1555
100002280,10000128,10012119,50,50,AF/IN,,,1510,BF/IN,,,1547
100002284,10000129,10003306,34,34,AF/IN,,,1624,BF/IN,,,1640
100002287,10000129,10005147,44,44,AF/IN,,,1602,BF/IN,,,1652
100002292,10000129,10005897,11,11,AF/IN,,,1599,BF/IN,,,1653
100002296,10000129,10007175,11,11,AF/IN,,,1588,BF/IN,,,1645
100002300,10000129,10009740,16,16,AF/IN,,,1639,BF/IN,,,1653
100002304,10000129,10011681,28,28,AF/IN,,,1588,BF/IN,,,1625
100002307,10000129,10012466,13,13,AF/IN,,,1616,BF/IN,,,1653
100002308,10000129,10012531,39,39,AF/IN,,,1617,BF/IN,,,1653
100002312,10000130,10000471,53,53,AF/IN,,,1583,BF/IN,,,1601
100002317,10000130,10003747,27,27,AF/IN,,,1583,BF/IN,,,1588
100002320,10000130,10009571,50,50,AF/IN,,,1583,BF/IN,,,1595
100002323,10000130,10011448,57,57,AF/IN,,,1583,BF/IN,,,1615
100002325,10000130,10011670,50,50,AF/IN,,,1600,BF/IN,,,1649
100002328,10000131,10000134,18,18,AF/IN,,,1632,BF/IN,,,1664
100002332,10000131,10001955,14,14,AF/IN,,,1632,BF/IN,,,1664
100002336,10000131,10002948,36,36,AF/IN,,,1632,BF/IN,,,1659
100002340,10000131,10006616,35,35,AF/IN,,,1632,BF/IN,,,1663
100002341,10000131,10007066,14,14,AF/IN,,,1632,BF/IN,,,1664
100002345,10000131,10009884,32,32,AF/IN,,,1632,BF/IN,,,1664
100002349,10000131,10011102,37,37,AF/IN,,,1632,BF/IN,,,1654
100002352,10000131,10012057,33,33,AF/IN,,,1642,BF/IN,,,1660
100002357,10000132,10002319,25,25,AF/IN,,,1643,BF/IN,,,1665
100002360,10000132,10011108,34,34,AF/IN,,,1638,BF/IN,,,1668
100002361,10000132,10011381,11,11,AF/IN,,,1638,BF/IN,,,1657
100002365,10000133,10004529,52,52,AF/IN,,,1470,BF/IN,,,1528
100002369,10000133,10011485,54,54,AF/IN,,,1490,BF/IN,,,1544
100002372,10000133,10013079,78,78,AF/IN,,,1470,BF/IN,,,1530
100002373,10000134,10000139,49,49,AF/IN,,,1608,BF/IN,,,1671
100002377,10000134,10002918,49,49,AF/IN,,,1596,BF/IN,,,1611
100002382,10000134,10005736,19,19,AF/IN,,,1618,BF/IN,,,1671
100002385,10000134,10009398,21,21,AF/IN,,,1596,BF/IN,,,1662
100002388,10000134,10010859,12,12,AF/IN,,,1613,BF/IN,,,1656
100002390,10000134,10010999,28,28,AF/IN,,,1635,BF/IN,,,1671
100002393,10000135,10001485,17,17,AF/IN,,,1672,BF/IN,,,1740
100002397,10000135,10003156,22,22,AF/IN,,,1660,BF/IN,,,1741
100002401,10000135,10003634,27,27,AF/IN,,,1660,BF/IN,,,1695
100002405,10000135,10005571,49,49,AF/IN,,,1660,BF/IN,,,1720
100002406,10000135,10006512,19,19,AF/IN,,,1686,BF/IN,,,1741
100002410,10000135,10009216,52,52,AF/IN,,,1660,BF/IN,,,1679
100002414,10000135,10009979,12,12,AF/IN,,,1660,BF/IN,,,1706
100002417,10000135,10011234,52,52,AF/IN,,,1660,BF/IN,,,1698
100002422,10000136,10001988,33,33,AF/IN,,,1693,BF/IN,,,1729
100002426,10000136,10005496,56,56,AF/IN,,,1693,BF/IN,,,1746
100002430,10000136,10007422,42,42,AF/IN,,,1693,BF/IN,,,1764
100002432,10000136,10009140,52,52,AF/IN,,,1695,BF/IN,,,1764
100002434,10000136,10010282,83,83,AF/IN,,,1693,BF/IN,,,1761
100002437,10000136,10010851,56,56,AF/IN,,,1693,BF/IN,,,1764
100002438,10000136,10011002,55,55,AF/IN,,,1693,BF/IN,,,1747
100002442,10000136,10012514,96,96,AF/IN,,,1698,BF/IN,,,1764
100002443,10000136,10013118,21,21,AF/IN,,,1700,BF/IN,,,1764
100002450,10000138,10000801,17,17,AF/IN,,,1569,BF/IN,,,1611
100002453,10000138,10001708,28,28,AF/IN,,,1578,BF/IN,,,1621
100002454,10000138,10001714,43,43,AF/IN,,,1546,BF/IN,,,1609
100002458,10000138,10002279,25,25,AF/IN,,,1553,BF/IN,,,1628
100002462,10000138,10003365,28,28,AF/IN,,,1575,BF/IN,,,1632
100002466,10000138,10004171,17,17,AF/IN,,,1584,BF/IN,,,1632
100002470,10000138,10005363,11,11,AF/IN,,,1552,BF/IN,,,1616
100002471,10000138,10005473,28,28,AF/IN,,,1605,BF/IN,,,1632
100002475,10000138,10005772,27,27,AF/IN,,,1597,BF/IN,,,1629
100002479,10000138,10006329,82,82,AF/IN,,,1553,BF/IN,,,1632
100002482,10000138,10006539,16,16,AF/IN,,,1572,BF/IN,,,1629
100002487,10000138,10008090,28,28,AF/IN,,,1577,BF/IN,,,1632
100002491,10000138,10008949,41,41,AF/IN,,,1540,BF/IN,,,1582
100002495,10000138,10009725,12,12,AF/IN,,,1565,BF/IN,,,1632
100002497,10000138,10010249,28,28,AF/IN,,,1590,BF/IN,,,1632
100002499,10000138,10010833,27,27,AF/IN,,,1568,BF/IN,,,1619
100002502,10000138,10010872,27,27,AF/IN,,,1584,BF/IN,,,1632
100002503,10000138,10011092,25,25,AF/IN,,,1619,BF/IN,,,1632
100002507,10000138,10012174,19,19,AF/IN,,,1581,BF/IN,,,1632
100002512,10000139,10001671,26,26,AF/IN,,,1608,BF/IN,,,1645
100002515,10000139,10001962,33,33,AF/IN,,,1608,BF/IN,,,1623
100002518,10000139,10002628,24,24,AF/IN,,,1608,BF/IN,,,1644
100002520,10000139,10002890,37,37,AF/IN,,,1608,BF/IN,,,1652
100002523,10000139,10003496,12,12,AF/IN,,,1608,BF/IN,,,1606
100002527,10000139,10004171,17,17,AF/IN,,,1608,BF/IN,,,1649
100002531,10000139,10005475,19,19,AF/IN,,,1608,BF/IN,,,1617
100002536,10000139,10006381,25,25,AF/IN,,,1608,BF/IN,,,1646
100002540,10000139,10007175,11,11,AF/IN,,,1608,BF/IN,,,1645
100002541,10000139,10008090,20,20,AF/IN,,,1608,BF/IN,,,1655
100002544,10000139,10008920,16,16,AF/IN,,,1608,BF/IN,,,1612
100002547,10000139,10010375,25,25,AF/IN,,,1608,BF/IN,,,1664
100002552,10000139,10010872,42,42,AF/IN,,,1608,BF/IN,,,1654
100002556,10000139,10011671,20,20,AF/IN,,,1630,BF/IN,,,1673
100002560,10000139,10012174,65,65,AF/IN,,,1608,BF/IN,,,1644
100002562,10000139,10013140,31,31,AF/IN,,,1608,BF/IN,,,1667
100002564,10000140,10001522,41,41,AF/IN,,,1681,BF/IN,,,1724
100002567,10000140,10002692,48,48,AF/IN,,,1681,BF/IN,,,1710
100002568,10000140,10003897,22,22,AF/IN,,,1681,BF/IN,,,1755
100002572,10000140,10008027,35,35,AF/IN,,,1692,BF/IN,,,1755
100002577,10000141,10000455,26,26,AF/IN,,,1561,BF/IN,,,1586
100002580,10000141,10000705,48,48,AF/IN,,,1544,BF/IN,,,1594
100002583,10000141,10000917,35,35,AF/IN,,,1551,BF/IN,,,1594
100002585,10000141,10001183,41,41,AF/IN,,,1555,BF/IN,,,1594
100002588,10000141,10001399,28,28,AF/IN,,,1569,BF/IN,,,1594
100002590,10000141,10001566,62,62,AF/IN,,,1538,BF/IN,,,1581
100002592,10000141,10002021,97,97,AF/IN,,,1540,BF/IN,,,1581
100002596,10000141,10002350,16,16,AF/IN,,,1532,BF/IN,,,1581
100002601,10000141,10003274,28,28,AF/IN,,,1532,BF/IN,,,1594
100002605,10000141,10004329,37,37,AF/IN,,,1552,BF/IN,,,1594
100002606,10000141,10004518,55,55,AF/IN,,,1537,BF/IN,,,1579
100002608,10000141,10004770,34,34,AF/IN,,,1566,BF/IN,,,1591
100002612,10000141,10004841,53,53,AF/IN,,,1557,BF/IN,,,1594
100002617,10000141,10005415,27,27,AF/IN,,,1557,BF/IN,,,1594
100002621,10000141,10005610,31,31,AF/IN,,,1532,BF/IN,,,1586
100002625,10000141,10005923,16,16,AF/IN,,,1532,BF/IN,,,1594
100002629,10000141,10007206,33,33,AF/IN,,,1538,BF/IN,,,1584
100002632,10000141,10008017,25,25,AF/IN,,,1534,BF/IN,,,1594
100002633,10000141,10008021,89,89,AF/IN,,,1542,BF/IN,,,1582
100002634,10000141,10008139,53,53,AF/IN,,,1544,BF/IN,,,1577
100002637,10000141,10008545,50,50,AF/IN,,,1532,BF/IN,,,1587
100002642,10000141,10009038,34,34,AF/IN,,,1532,BF/IN,,,1584
100002645,10000141,10009434,45,45,AF/IN,,,1532,BF/IN,,,1588
100002650,10000141,10009738,46,46,AF/IN,,,1560,BF/IN,,,1594
100002653,10000141,10009799,14,14,AF/IN,,,1532,BF/IN,,,1558
100002655,10000141,10010074,30,30,AF/IN,,,1544,BF/IN,,,1594
100002657,10000141,10010365,33,33,AF/IN,,,1544,BF/IN,,,1594
100002661,10000141,10011267,32,32,AF/IN,,,1532,BF/IN,,,1563
100002666,10000141,10011698,22,22,AF/IN,,,1532,BF/IN,,,1578
100002670,10000141,10012117,30,30,AF/IN,,,1533,BF/IN,,,1594
100002674,10000141,10012316,24,24,AF/IN,,,1532,BF/IN,,,1562
100002677,10000141,10012545,37,37,AF/IN,,,1556,BF/IN,,,1594
100002678,10000141,10012628,37,37,AF/IN,,,1553,BF/IN,,,1594
100002682,10000142,10000503,15,15,AF/IN,,,1576,BF/IN,,,1625
100002686,10000142,10000818,11,11,AF/IN,,,1576,BF/IN,,,1623
100002690,10000142,10001183,14,14,AF/IN,,,1576,BF/IN,,,1601
100002694,10000142,10001534,21,21,AF/IN,,,1576,BF/IN,,,1581
100002697,10000142,10002021,14,14,AF/IN,,,1576,BF/IN,,,1581
100002698,10000142,10002142,14,14,AF/IN,,,1576,BF/IN,,,1584
100002699,10000142,10002249,13,13,AF/IN,,,1576,BF/IN,,,1612
100002702,10000142,10003058,28,28,AF/IN,,,1599,BF/IN,,,1658
100002707,10000142,10003652,15,15,AF/IN,,,1576,BF/IN,,,1634
100002710,10000142,10003927,34,34,AF/IN,,,1604,BF/IN,,,1686
100002715,10000142,10004329,34,34,AF/IN,,,1576,BF/IN,,,1640
100002718,10000142,10004758,18,18,AF/IN,,,1595,BF/IN,,,1639
100002720,10000142,10004836,19,19,AF/IN,,,1576,BF/IN,,,1590
100002722,10000142,10004846,18,18,AF/IN,,,1576,BF/IN,,,1583
100002726,10000142,10004948,17,17,AF/IN,,,1576,BF/IN,,,1586
100002731,10000142,10006082,62,62,AF/IN,,,1662,BF/IN,,,1686
100002735,10000142,10006800,19,19,AF/IN,,,1576,BF/IN,,,1642
100002739,10000142,10007096,62,62,AF/IN,,,1629,BF/IN,,,1661
100002742,10000142,10007397,24,24,AF/IN,,,1576,BF/IN,,,1594
100002743,10000142,10007423,41,41,AF/IN,,,1641,BF/IN,,,1660
100002747,10000142,10008136,26,26,AF/IN,,,1592,BF/IN,,,1658
100002751,10000142,10008545,25,25,AF/IN,,,1576,BF/IN,,,1587
100002752,10000142,10008826,30,30,AF/IN,,,1576,BF/IN,,,1584
100002753,10000142,10008966,41,41,AF/IN,,,1595,BF/IN,,,1672
100002762,10000142,10009738,24,24,AF/IN,,,1576,BF/IN,,,1616
100002763,10000142,10009746,14,14,AF/IN,,,1576,BF/IN,,,1634
100002764,10000142,10009793,11,11,AF/IN,,,1576,BF/IN,,,1570
100002767,10000142,10010307,24,24,AF/IN,,,1635,BF/IN,,,1686
100002772,10000142,10010405,12,12,AF/IN,,,1630,BF/IN,,,1684
100002775,10000142,10010776,14,14,AF/IN,,,1610,BF/IN,,,1660
100002780,10000142,10011489,32,32,AF/IN,,,1576,BF/IN,,,1598
100002783,10000142,10011782,17,17,AF/IN,,,1618,BF/IN,,,1680
100002787,10000142,10012250,25,25,AF/IN,,,1589,BF/IN,,,1655
100002790,10000142,10012436,46,46,AF/IN,,,1638,BF/IN,,,1660
100002792,10000142,10012545,16,16,AF/IN,,,1576,BF/IN,,,1627
100002796,10000142,10013126,20,20,AF/IN,,,1576,BF/IN,,,1626
100002800,10000143,10012774,35,35,AF/IN,,,1547,BF/IN,,,1595
100002804,10000144,10003000,30,30,AF/IN,,,1614,BF/IN,,,1643
100002807,10000144,10003565,21,21,AF/IN,,,1662,BF/IN,,,1643
100002808,10000144,10004168,60,60,AF/IN,,,1625,BF/IN,,,1643
100002812,10000144,10005473,45,45,AF/IN,,,1605,BF/IN,,,1643
100002816,10000144,10006067,17,17,AF/IN,,,1583,BF/IN,,,1643
100002820,10000144,10006655,15,15,AF/IN,,,1649,BF/IN,,,1643
100002824,10000144,10008800,14,14,AF/IN,,,1622,BF/IN,,,1643
100002827,10000144,10009341,13,13,AF/IN,,,1653,BF/IN,,,1643
100002828,10000144,10010979,28,28,AF/IN,,,1598,BF/IN,,,1643
100002829,10000144,10011087,15,15,AF/IN,,,1623,BF/IN,,,1643
100002832,10000144,10011671,26,26,AF/IN,,,1630,BF/IN,,,1643
100002837,10000144,10013139,12,12,AF/IN,,,1589,BF/IN,,,1643
100002840,10000145,10000802,18,18,AF/IN,,,1621,BF/IN,,,1681
100002845,10000145,10002235,17,17,AF/IN,,,1621,BF/IN,,,1664
100002848,10000145,10003564,90,90,AF/IN,,,1625,BF/IN,,,1681
100002852,10000145,10004046,30,30,AF/IN,,,1621,BF/IN,,,1681
100002856,10000145,10004613,13,13,AF/IN,,,1621,BF/IN,,,1661
100002857,10000145,10004620,28,28,AF/IN,,,1632,BF/IN,,,1681
100002861,10000145,10005791,14,14,AF/IN,,,1668,BF/IN,,,1681
100002865,10000145,10006549,71,71,AF/IN,,,1645,BF/IN,,,1681
100002869,10000145,10006684,17,17,AF/IN,,,1621,BF/IN,,,1681
100002872,10000145,10008519,34,34,AF/IN,,,1621,BF/IN,,,1681
100002873,10000145,10008787,22,22,AF/IN,,,1621,BF/IN,,,1678
100002877,10000145,10009204,13,13,AF/IN,,,1621,BF/IN,,,1651
100002881,10000145,10010124,28,28,AF/IN,,,1621,BF/IN,,,1681
100002885,10000145,10011087,15,15,AF/IN,,,1623,BF/IN,,,1681
100002889,10000145,10011670,44,44,AF/IN,,,1621,BF/IN,,,1649
100002892,10000145,10012499,18,18,AF/IN,,,1621,BF/IN,,,1661
100002893,10000145,10012569,32,32,AF/IN,,,1621,BF/IN,,,1681
100002897,10000145,10013084,52,52,AF/IN,,,1632,BF/IN,,,1681
100002901,10000146,10001031,52,52,AF/IN,,,1510,BF/IN,,,1570
100002902,10000146,10001435,47,47,AF/IN,,,1510,BF/IN,,,1570
100002905,10000146,10002118,20,20,AF/IN,,,1522,BF/IN,,,1568
100002906,10000146,10002796,25,25,AF/IN,,,1517,BF/IN,,,1570
100002907,10000146,10002797,16,16,AF/IN,,,1569,BF/IN,,,1570
100002917,10000146,10009335,27,27,AF/IN,,,1511,BF/IN,,,1570
100002921,10000147,10000261,30,30,AF/IN,,,1566,BF/IN,,,1620
100002922,10000147,10000278,47,47,AF/IN,,,1566,BF/IN,,,1615
100002926,10000147,10001502,31,31,AF/IN,,,1566,BF/IN,,,1593
100002930,10000147,10001775,68,68,AF/IN,,,1566,BF/IN,,,1597
100002934,10000147,10002073,14,14,AF/IN,,,1596,BF/IN,,,1626
100002937,10000147,10002318,39,39,AF/IN,,,1566,BF/IN,,,1626
100002938,10000147,10002920,44,44,AF/IN,,,1568,BF/IN,,,1619
100002942,10000147,10004796,20,20,AF/IN,,,1566,BF/IN,,,1586
100002945,10000147,10005253,54,54,AF/IN,,,1566,BF/IN,,,1598
100002946,10000147,10005290,25,25,AF/IN,,,1566,BF/IN,,,1621
100002949,10000147,10006240,35,35,AF/IN,,,1566,BF/IN,,,1624
100002954,10000147,10007630,71,71,AF/IN,,,1576,BF/IN,,,1626
100002957,10000147,10008000,17,17,AF/IN,,,1594,BF/IN,,,1626
100002958,10000147,10008430,15,15,AF/IN,,,1566,BF/IN,,,1619
100002962,10000147,10008706,44,44,AF/IN,,,1567,BF/IN,,,1601
100002966,10000147,10010517,24,24,AF/IN,,,1583,BF/IN,,,1622
100002967,10000147,10010937,75,75,AF/IN,,,1566,BF/IN,,,1616
100002970,10000147,10011092,22,22,AF/IN,,,1619,BF/IN,,,1626
100002975,10000147,10011681,18,18,AF/IN,,,1566,BF/IN,,,1625
100002978,10000147,10011918,35,35,AF/IN,,,1571,BF/IN,,,1625
100002982,10000149,10000150,55,55,AF/IN,,,1596,BF/IN,,,1629
100002986,10000149,10002783,54,54,AF/IN,,,1616,BF/IN,,,1658
100002990,10000149,10009833,53,53,AF/IN,,,1610,BF/IN,,,1651
100002991,10000149,10011979,35,35,AF/IN,,,1602,BF/IN,,,1658
100002995,10000149,10013084,50,50,AF/IN,,,1632,BF/IN,,,1658
100002999,10000150,10003259,52,52,AF/IN,,,1562,BF/IN,,,1619
100003002,10000150,10005651,15,15,AF/IN,,,1610,BF/IN,,,1629
100003007,10000150,10011459,47,47,AF/IN,,,1559,BF/IN,,,1621
100003010,10000150,10011671,22,22,AF/IN,,,1630,BF/IN,,,1629
100003011,10000150,10011844,52,52,AF/IN,,,1559,BF/IN,,,1627
100003012,10000150,10012800,56,56,AF/IN,,,1617,BF/IN,,,1617
100003013,10000151,10002622,51,51,AF/IN,,,1636,BF/IN,,,1684
100003014,10000151,10004741,52,52,AF/IN,,,1636,BF/IN,,,1684
100003015,10000151,10004924,25,25,AF/IN,,,1636,BF/IN,,,1681
100003016,10000151,10005897,45,45,AF/IN,,,1636,BF/IN,,,1662
100003018,10000151,10009703,25,25,AF/IN,,,1636,BF/IN,,,1680
100003019,10000151,10010980,14,14,AF/IN,,,1636,BF/IN,,,1684
100003020,10000151,10010981,11,11,AF/IN,,,1636,BF/IN,,,1688
100003022,10000151,10013084,51,51,AF/IN,,,1636,BF/IN,,,1688
100003023,10000152,10000485,45,45,AF/IN,,,1612,BF/IN,,,1666
100003027,10000152,10001622,26,26,AF/IN,,,1627,BF/IN,,,1685
100003032,10000152,10002913,77,77,AF/IN,,,1627,BF/IN,,,1685
100003035,10000152,10004198,13,13,AF/IN,,,1617,BF/IN,,,1683
100003038,10000152,10005825,54,54,AF/IN,,,1648,BF/IN,,,1685
100003040,10000152,10005872,24,24,AF/IN,,,1612,BF/IN,,,1661
100003043,10000152,10006902,18,18,AF/IN,,,1652,BF/IN,,,1685
100003047,10000152,10008390,36,36,AF/IN,,,1625,BF/IN,,,1672
100003051,10000152,10010676,43,43,AF/IN,,,1612,BF/IN,,,1638
100003055,10000152,10011683,22,22,AF/IN,,,1633,BF/IN,,,1685
100003056,10000152,10011690,32,32,AF/IN,,,1662,BF/IN,,,1685
100003060,10000152,10012353,54,54,AF/IN,,,1640,BF/IN,,,1685
100003064,10000154,10000573,18,18,AF/IN,,,1654,BF/IN,,,1717
100003067,10000154,10001807,14,14,AF/IN,,,1690,BF/IN,,,1717
100003072,10000154,10002185,22,22,AF/IN,,,1641,BF/IN,,,1686
100003075,10000154,10003136,26,26,AF/IN,,,1654,BF/IN,,,1717
100003076,10000154,10003679,48,48,AF/IN,,,1644,BF/IN,,,1717
100003080,10000154,10004392,16,16,AF/IN,,,1691,BF/IN,,,1717
100003084,10000154,10007532,40,40,AF/IN,,,1641,BF/IN,,,1710
100003087,10000154,10008002,51,51,AF/IN,,,1641,BF/IN,,,1685
100003088,10000154,10009549,33,33,AF/IN,,,1641,BF/IN,,,1703
100003092,10000154,10009880,14,14,AF/IN,,,1645,BF/IN,,,1713
100003097,10000154,10011690,67,67,AF/IN,,,1662,BF/IN,,,1694
100003100,10000154,10012403,56,56,AF/IN,,,1666,BF/IN,,,1717
100003103,10000154,10013308,20,20,AF/IN,,,1650,BF/IN,,,1702
100003105,10000155,10002023,13,13,AF/IN,,,1599,BF/IN,,,1600
100003108,10000155,10005278,27,27,AF/IN,,,1599,BF/IN,,,1600
100003112,10000155,10008213,37,37,AF/IN,,,1599,BF/IN,,,1600
100003116,10000155,10011754,17,17,AF/IN,,,1599,BF/IN,,,1600
100003120,10000157,10008239,19,19,AF/IN,,,1558,BF/IN,,,1599
100003121,10000157,10008240,18,18,AF/IN,,,1559,BF/IN,,,1638
100003125,10000158,10000785,38,38,AF/IN,,,1670,BF/IN,,,1704
100003129,10000158,10002245,27,27,AF/IN,,,1670,BF/IN,,,1683
100003132,10000158,10004813,12,12,AF/IN,,,1673,BF/IN,,,1724
100003137,10000158,10005180,12,12,AF/IN,,,1695,BF/IN,,,1726
100003141,10000158,10006054,38,38,AF/IN,,,1684,BF/IN,,,1726
100003145,10000158,10007164,50,50,AF/IN,,,1670,BF/IN,,,1668
100003147,10000158,10011683,31,31,AF/IN,,,1670,BF/IN,,,1701
100003149,10000159,10000161,76,76,AF/IN,,,1658,BF/IN,,,1703
100003152,10000159,10000802,23,23,AF/IN,,,1658,BF/IN,,,1691
100003153,10000159,10001773,73,73,AF/IN,,,1658,BF/IN,,,1688
100003157,10000159,10002790,24,24,AF/IN,,,1658,BF/IN,,,1683
100003162,10000159,10007538,41,41,AF/IN,,,1658,BF/IN,,,1699
100003165,10000159,10008527,48,48,AF/IN,,,1658,BF/IN,,,1702
100003168,10000159,10009818,39,39,AF/IN,,,1658,BF/IN,,,1699
